i,t,r_init,r_final,r_max,epoch_of_max,r_mean,r_std,loss_contribution_final,err_norm_final,epoch_below_1e-4,n_snapshots,rank_by_final_residual
36981,3.67508064,0.805862183,0.0177677854,0.83036022,9000,0.0532709557,0.129230632,2.64447013e-09,0.772793072,,81,11026
36982,3.36790444,0.773133875,0.0205399707,0.863196785,9000,0.0550493285,0.130624783,3.53404197e-09,0.651386293,,81,10104
36983,10.007157,25.1118485,0.0024972984,25.1118485,0,0.34228825,2.77048351,5.22411757e-11,3.27586377,,81,31525
36984,8.09236644,12.7652015,0.00214266337,12.7652015,0,0.189258919,1.40730994,3.84574029e-11,3.24774178,,81,35966
36985,10.3735423,27.940548,0.00227960577,27.940548,0,0.377259526,3.08285455,4.353029e-11,3.20260708,,81,34073
36986,4.77560324,1.51551204,0.0113043446,1.51551204,0,0.0578783164,0.181845899,1.07044125e-09,1.36735166,,81,14327
36987,0.0525339256,0.852570261,0.0839593727,0.852570261,0,0.15725712,0.135894724,5.90487127e-08,0.00435163118,,81,1675
36988,9.61588489,22.2538286,0.00273760502,22.2538286,0,0.306919147,2.45488157,6.27788909e-11,3.32291258,,81,28810
36989,11.2596027,35.3801636,0.00272307919,35.3801636,0,0.469697474,3.90434152,6.21144447e-11,2.87939662,,81,28998
36990,12.0643528,42.8551351,0.00471825582,42.8551351,0,0.564958835,4.72942938,1.8648119e-10,2.38730609,,81,22136
36991,4.73285283,1.45957379,0.0115087541,1.45957379,0,0.057328229,0.176598945,1.10950352e-09,1.33938094,,81,14199
36992,7.97172038,12.1273772,0.00196011628,12.1273772,0,0.181375519,1.33692361,3.21836824e-11,3.22289517,,81,36496
36993,6.81585611,6.87828831,0.0021447501,6.87828831,0,0.117909871,0.758209642,3.85323466e-11,2.78962744,,81,35960
36994,1.18759291,0.66434877,0.0605933107,0.925575392,9000,0.110328917,0.132790947,3.07554034e-08,0.136751996,,81,3563
36995,1.37334416,0.624290749,0.0550578835,0.946513243,9000,0.101933715,0.13312616,2.5392829e-08,0.164859344,,81,4120
36996,6.88862084,7.16240441,0.00190922116,7.16240441,0,0.121257489,0.789480799,3.05340592e-11,2.82839772,,81,36641
