i,t,r_init,r_final,r_max,epoch_of_max,r_mean,r_std,loss_contribution_final,err_norm_final,epoch_below_1e-4,n_snapshots,rank_by_final_residual
1824,0.523835957,0.920671409,0.000274038144,0.920671409,0,0.00348503061,0.0460400834,8.34410048e-12,6.56841571e-05,15700,401,994
1825,0.49565649,0.918568632,0.000275131401,0.918568632,0,0.00336422996,0.0459289003,8.41080973e-12,5.91504967e-05,3500,401,942
1826,0.0138647268,0.851029082,0.000486684737,0.851029082,0,0.00455353644,0.0424412984,2.63180037e-11,7.66667429e-06,,401,42
1827,0.00450280821,0.85118777,0.000579052545,0.85118777,0,0.00483771103,0.0424405144,3.72557611e-11,2.688784e-06,,401,14
1828,0.967714548,0.937873509,0.000357910104,0.937873509,0,0.00464417377,0.0471735102,1.42332936e-11,0.000157070899,16500,401,183
1829,0.296107471,0.888024629,0.000163664394,0.888024629,0,0.0036592901,0.0443143197,2.97622599e-12,2.06884119e-05,18250,401,2722
1830,0.763215899,0.918898984,0.000289009263,0.918898984,0,0.00402827619,0.0460790404,9.28070599e-12,0.000109465418,15650,401,822
1831,0.59027189,0.923134591,0.000249662826,0.923134591,0,0.00376737043,0.0461822863,6.92572518e-12,8.06629059e-05,18850,401,1463
1832,0.115651593,0.856740594,0.000119099056,0.856740594,0,0.00276362931,0.0427882088,1.57606501e-12,2.11058554e-05,4200,401,2847
1833,0.672223806,0.922149976,0.000231058288,0.922149976,0,0.00398717127,0.046173563,5.93199248e-12,9.59644001e-05,17500,401,1820
1834,0.881645739,0.921360244,0.00032594276,0.921360244,0,0.00384799843,0.0463225344,1.18042981e-11,0.000132042723,2150,401,432
1835,0.555941343,0.922286465,0.00026505324,0.922286465,0,0.00362884782,0.0461287414,7.80591335e-12,7.31156596e-05,18850,401,1210
1836,0.933116436,0.929095629,0.000313903091,0.929095629,0,0.00425841166,0.046728498,1.09483501e-11,0.000146091362,16600,401,662
1837,0.784932792,0.918380242,0.000305947295,0.918380242,0,0.00400741008,0.0460728644,1.04004163e-11,0.000112761306,15150,401,751
1838,0.536541998,0.921408854,0.000271325823,0.921408854,0,0.00354272699,0.0460798494,8.17974469e-12,6.87167319e-05,18850,401,1078
1839,0.399997652,0.906816854,0.000225009565,0.906816854,0,0.00348917095,0.0452930697,5.62547828e-12,3.8547819e-05,15100,401,1940
1840,0.129362434,0.858417936,0.000148742567,0.858417936,0,0.00288269279,0.0428635337,2.45826125e-12,1.95784675e-05,,401,2788
1841,0.624719739,0.923166511,0.000235325245,0.923166511,0,0.00388089994,0.0461984211,6.15310786e-12,8.75849461e-05,18700,401,1711
1842,0.916635156,0.925990503,0.000313813169,0.925990503,0,0.00410464697,0.0465684682,1.09420784e-11,0.000141311603,16600,401,666
1843,0.760105133,0.918991751,0.000286393477,0.918991751,0,0.00403034114,0.0460809594,9.11346931e-12,0.000108931983,15650,401,833
1844,0.259502739,0.880795901,0.00017665996,0.880795901,0,0.00363471102,0.0439473865,3.46763795e-12,1.50442302e-05,18900,401,2477
1845,0.661392689,0.922467202,0.000229620004,0.922467202,0,0.00396826597,0.0461828995,5.85837182e-12,9.41329447e-05,17550,401,1897
1846,0.357940406,0.899738732,0.000188702492,0.899738732,0,0.00358276599,0.0449200702,3.95651448e-12,3.09609211e-05,16500,401,2325
1847,0.94527328,0.931814066,0.000320741934,0.931814066,0,0.00438463281,0.0468671426,1.14305987e-11,0.000149657747,16450,401,524
1848,0.120015331,0.857254593,0.000129191211,0.857254593,0,0.00279909848,0.0428112331,1.85448545e-12,2.06948335e-05,5900,401,2827
1849,0.355597258,0.899318337,0.000186934659,0.899318337,0,0.00358737633,0.0448980988,3.88272962e-12,3.05343793e-05,16900,401,2347
1850,0.32152167,0.892968408,0.000166865866,0.892968408,0,0.00364180021,0.0445683257,3.09380191e-12,2.48464179e-05,18000,401,2628
1851,0.0756109282,0.852974181,7.17440698e-05,0.852974181,0,0.00311583189,0.0425882721,5.71912394e-13,2.25317489e-05,16100,401,2937
1852,0.107225008,0.855802677,9.80904133e-05,0.855802677,0,0.00273169219,0.0427445383,1.06908102e-12,2.18825487e-05,2750,401,2885
1853,0.745223165,0.919481974,0.000273839945,0.919481974,0,0.0040369843,0.046092842,8.33203504e-12,0.000106755382,16050,401,1000
1854,0.849797428,0.919076591,0.000331873623,0.919076591,0,0.00388380372,0.0461749571,1.22377891e-11,0.000124718568,12850,401,244
1855,0.428490281,0.911013779,0.00024757417,0.911013779,0,0.00342066066,0.0455177702,6.81032998e-12,4.42632487e-05,13850,401,1497
