i,t,r_init,r_final,r_max,epoch_of_max,r_mean,r_std,loss_contribution_final,err_norm_final,epoch_below_1e-4,n_snapshots,rank_by_final_residual
1820,9.05142689,6.55464903,0.014002985,6.55464903,0,0.0532725825,0.331137246,2.17870654e-08,3.27755221,,401,1690
1821,5.44307566,0.631120207,0.00603778061,0.631120207,0,0.0575115442,0.0427114333,4.05053274e-09,1.80332353,,401,2390
1822,2.69340944,0.415323858,0.037059489,0.495693233,50,0.0418843303,0.050698805,1.52600636e-07,0.402890755,,401,809
1823,4.97629738,0.572929036,0.0105982012,0.572929036,0,0.0519666303,0.0402951047,1.24802077e-08,1.46353551,,401,1882
1824,5.23835993,0.595318363,0.00785527998,0.595318363,0,0.0551228777,0.0412594649,6.85615818e-09,1.65121912,,401,2094
1825,4.9565649,0.571815644,0.0108265622,0.571815644,0,0.0517069964,0.04024596,1.30238276e-08,1.4498277,,401,1868
1826,0.138647258,0.851316253,0.0874325634,0.851316253,0,0.188298537,0.129615962,8.49383682e-07,0.01317461,,401,42
1827,0.0450280793,0.851818639,0.0936796751,0.851818639,0,0.211658708,0.132557147,9.75097947e-07,0.00436046124,,401,14
1828,9.67714596,8.64142245,0.0234849177,8.64142245,0,0.0794633041,0.434468228,6.12823732e-08,3.24801387,,401,1273
1829,2.96107483,0.415079462,0.0343762169,0.455803453,50,0.0399217583,0.0464287551,1.31302699e-07,0.477301712,,401,889
1830,7.63215923,3.00122319,0.00620849603,3.00122319,0,0.0654401313,0.152752265,4.28282478e-09,3.08592541,,401,2340
1831,5.90271902,0.810244869,0.00369860759,0.810244869,0,0.0624359251,0.0497662002,1.51996646e-09,2.14868684,,401,2929
1832,1.15651596,0.720607513,0.0554493308,0.720607513,0,0.0714454623,0.0927807651,3.41625365e-07,0.122041116,,401,347
1833,6.72223806,1.55327917,0.00500152043,1.55327917,0,0.0679692758,0.0824067555,2.7794674e-09,2.69524549,,401,2662
1834,8.81645679,5.8546259,0.0115821385,5.8546259,0,0.0515459674,0.296131261,1.49051037e-08,3.27254597,,401,1823
1835,5.55941343,0.661953351,0.00518809106,0.661953351,0,0.0588063285,0.0439236987,2.99069876e-09,1.89091648,,401,2625
1836,9.33116436,7.44728714,0.0176488086,7.44728714,0,0.0611109749,0.37551147,3.46089381e-08,3.27196573,,401,1518
1837,7.84932804,3.44154863,0.00653851305,3.44154863,0,0.0632140521,0.17472065,4.75023921e-09,3.14386582,,401,2263
1838,5.36542034,0.61501859,0.00668928097,0.61501859,0,0.0566085822,0.0420678936,4.9718311e-09,1.74522563,,401,2237
1839,3.9999764,0.520418264,0.0225069657,0.520418264,0,0.0411635981,0.0402871172,5.62848338e-08,0.880582514,,401,1313
1840,1.2936244,0.689546459,0.0524155736,0.69545632,50,0.0657835211,0.0885391518,3.05265817e-07,0.140126187,,401,389
1841,6.24719715,1.05544145,0.00389789213,1.05544145,0,0.0654794181,0.0599735365,1.68817367e-09,2.39568914,,401,2871
1842,9.16635132,6.91354636,0.0153919276,6.91354636,0,0.0556654218,0.349016228,2.63234929e-08,3.27675193,,401,1621
1843,7.60105133,2.94117482,0.00620505393,2.94117482,0,0.0657366375,0.149766265,4.27807714e-09,3.07659606,,401,2341
1844,2.59502745,0.420956909,0.0380184088,0.510322744,50,0.042739918,0.0526098721,1.60599934e-07,0.378000712,,401,779
1845,6.61392689,1.42386872,0.00478138537,1.42386872,0,0.0676243066,0.0764152714,2.54018289e-09,2.63218356,,401,2700
1846,3.57940412,0.473514348,0.0275809752,0.473514348,0,0.0388232987,0.0413426093,8.45233548e-08,0.692796627,,401,1113
1847,9.45273304,7.85546357,0.0195124046,7.85546357,0,0.0665723657,0.395705122,4.23037702e-08,3.26570468,,401,1437
1848,1.20015335,0.7109862,0.054397971,0.7109862,0,0.0695026329,0.0914382437,3.28793249e-07,0.127695163,,401,361
1849,3.55597234,0.470670995,0.0278536655,0.470670995,0,0.0387659482,0.0414375498,8.62029648e-08,0.683382836,,401,1102
1850,3.21521664,0.432755757,0.0316874623,0.432755757,0,0.038837918,0.0436112923,1.11566141e-07,0.557950764,,401,965
1851,0.756109238,0.796577091,0.0675842422,0.796577091,0,0.0973771588,0.106144975,5.07514421e-07,0.0742954443,,401,227
1852,1.07225001,0.738636727,0.0576414034,0.738636727,0,0.075629519,0.0954484181,3.69170154e-07,0.111382402,,401,322
1853,7.45223188,2.66411274,0.005984577,2.66411274,0,0.0667868728,0.13604971,3.97946243e-09,3.02822168,,401,2407
1854,8.4979744,4.97745669,0.00912420657,4.97745669,0,0.0542124076,0.252003343,9.25012728e-09,3.25070811,,401,1985
1855,4.28490305,0.543146739,0.0189483341,0.543146739,0,0.0438760784,0.0399783682,3.98932626e-08,1.02930137,,401,1461
1856,9.02347755,6.46902258,0.0136839973,6.46902258,0,0.0528358832,0.326866529,2.08057534e-08,3.27742805,,401,1706
1857,3.11730719,0.424454019,0.0327403946,0.43271863,50,0.0391628305,0.0445630128,1.19103715e-07,0.525652543,,401,936
1858,5.68085527,0.704146577,0.0044498226,0.704146577,0,0.0601713012,0.0455704497,2.20010236e-09,1.98257854,,401,2760
1859,2.38567758,0.443810667,0.0400011008,0.541424974,50,0.0448570364,0.057222104,1.77787563e-07,0.329020256,,401,716
1860,1.78899038,0.567061048,0.0455723181,0.628052202,50,0.0531786902,0.0733549027,2.30759576e-07,0.214377783,,401,537
1861,8.29180813,4.45311408,0.0079813659,4.45311408,0,0.0571927556,0.225561872,7.0780224e-09,3.22649652,,401,2081
1862,9.76902199,8.9754091,0.0253478097,8.9754091,0,0.0856424264,0.450908953,7.13901621e-08,3.23843631,,401,1201
1863,0.942714036,0.764462216,0.0614001054,0.764462216,0,0.0832811632,0.0997051865,4.18885882e-07,0.0956429498,,401,283
1864,8.24267769,4.3331703,0.00776904213,4.3331703,0,0.0579315352,0.219516361,6.70644619e-09,3.21946445,,401,2102
1865,6.48540306,1.28236421,0.00446848102,1.28236421,0,0.0670152263,0.0699785687,2.21859141e-09,2.55312783,,401,2757
1866,6.03554583,0.893048753,0.00361198622,0.893048753,0,0.0636926794,0.0531322736,1.44960494e-09,2.2460368,,401,2986
1867,0.443529665,0.83506521,0.0773651674,0.83506521,0,0.132554974,0.117957813,6.65041013e-07,0.0418684451,,401,134
1868,8.27464962,4.41100853,0.00790796341,4.41100853,0,0.0574532329,0.223439215,6.9484317e-09,3.22409757,,401,2089
1869,4.25710058,0.541381562,0.0192964059,0.541381562,0,0.0435887916,0.0400043962,4.13723644e-08,1.01399644,,401,1446
1870,7.73967123,3.21460574,0.00632631278,3.21460574,0,0.0643918827,0.163382035,4.44691483e-09,3.11615372,,401,2308
1871,0.319869548,0.844310525,0.0807950137,0.844310525,0,0.151971132,0.122831407,7.25314915e-07,0.0300301901,,401,96
1872,8.88388729,6.05091474,0.0122241973,6.05091474,0,0.051616205,0.305969112,1.66034445e-08,3.27491249,,401,1785
1873,8.86854267,6.00591437,0.0120731819,6.00591437,0,0.0515781665,0.3037147,1.61957469e-08,3.27444073,,401,1794
1874,0.934831083,0.76593307,0.0616555982,0.76593307,0,0.0837952013,0.0999652237,4.22379199e-07,0.0947097882,,401,281
1875,3.10242438,0.423154105,0.0328979711,0.434876784,50,0.0392174526,0.0447154309,1.20252944e-07,0.520880488,,401,931
1876,5.24188948,0.59575112,0.00782365583,0.59575112,0,0.055159198,0.0412774189,6.80106562e-09,1.65380872,,401,2097
1877,7.3628912,2.50602229,0.00588062316,2.50602229,0,0.0672887769,0.128262955,3.84241431e-09,2.99612326,,401,2442
1878,9.38336086,7.62104829,0.0184096476,7.62104829,0,0.0632664766,0.384118116,3.7657236e-08,3.26956149,,401,1484
1879,4.42483473,0.551079394,0.0171953103,0.551079394,0,0.0454162006,0.0399064499,3.28531886e-08,1.10895117,,401,1538
1880,3.74967051,0.493813068,0.025564751,0.493813068,0,0.0394823689,0.0407909499,7.26173882e-08,0.76444343,,401,1191
1881,0.477161407,0.831959,0.0763811622,0.831959,0,0.127923124,0.11663641,6.48231326e-07,0.045172012,,401,144
1882,2.77523303,0.412811077,0.0362553013,0.483474282,50,0.0411997214,0.0492518128,1.46049653e-07,0.424567847,,401,833
1883,8.41454887,4.76119262,0.00862672537,4.76119262,0,0.0553845481,0.241096714,8.26893228e-09,3.2419162,,401,2025
1884,9.31614208,7.39770754,0.017427202,7.39770754,0,0.0605095059,0.37305557,3.37452631e-08,3.27257851,,401,1528
1885,7.82868147,3.39810987,0.00650641039,3.39810987,0,0.0634560232,0.172547128,4.70370846e-09,3.13888258,,401,2271
1886,4.14834023,0.53343084,0.0206593746,0.53343084,0,0.0424947526,0.0401045425,4.74233064e-08,0.955780566,,401,1388
